	C1	C2	C3	C4	C5	cluster	confidence
DLBCL_RICOVER_533	0.000154707854302358	0.9955611954995346	0.0019628859068501234	0.00024494284047796874	0.0020762678988350105	2	0.9955611954995346
DLBCL10473	0.00015482230558572598	0.9955601411332332	0.0019632788282350415	0.00024508632290463136	0.002076671410041429	2	0.9955601411332332
DLBCL_C_D_1119_NULLPAIR	0.00018243710677692224	0.9955556491157913	0.0020545924453390985	0.0002687802827020061	0.0019385410493908022	2	0.9955556491157913
DLBCL_MC_F729_MAN	0.00020143656966556295	0.9955540001693138	0.0018896861235990065	0.00025416732098697715	0.0021007098164347155	2	0.9955540001693138
DLBCL10922	0.00020715460838410392	0.9955493654306052	0.0014012953889409572	0.00024195715185328483	0.0026002274202165266	2	0.9955493654306052
DLBCL11591	0.00015626398996184575	0.9955468792066945	0.0019682192079449974	0.0002468927560723924	0.002081744839326373	2	0.9955468792066945
DLBCL10517	0.0001584821103986454	0.9955265442252592	0.0019757879314835506	0.0002496686984064199	0.0020895170344520306	2	0.9955265442252592
DLBCL10981	0.0002081349481222385	0.9955153791901354	0.002136672143463242	0.0002946449069088545	0.0018451688113702376	2	0.9955153791901354
DLBCL_RICOVER_623	0.00020833082330498943	0.9955137819876559	0.002137276946489216	0.00029487722641346423	0.001845733016136453	2	0.9955137819876559
DLBCL10519	0.00016001092212427316	0.9955125767043148	0.001980982120715368	0.0002515796450430821	0.0020948506078024417	2	0.9955125767043148
DLBCL10917	0.0001829687399562314	0.9954945685172515	0.0016754874209086862	0.00024240576549160482	0.0024045695563919994	2	0.9954945685172515
DLBCL11507	0.00019918298071584177	0.9954769261339491	0.0022029038428851024	0.0002667406842923999	0.0018542463581577204	2	0.9954769261339491
DLBCL10528	0.00019918298071584177	0.9954769261339491	0.0022029038428851024	0.0002667406842923999	0.0018542463581577204	2	0.9954769261339491
DLBCL11208	0.00027985464036326633	0.9954646930177777	0.0020016811887328145	0.00031694994542709275	0.0019368212076991463	2	0.9954646930177777
DLBCL11661	0.00019702881768702012	0.9954596168181371	0.0021712780215531534	0.00043267873573605734	0.0017393976068864065	2	0.9954596168181371
DLBCL10483	0.00017958406202519988	0.9954537609026219	0.0020520962542715194	0.000256172883892673	0.0020583858971888113	2	0.9954537609026219
DLBCL_MAYO_DLBCL_7359	0.0001755971797501798	0.9954474583885599	0.0013751148676630048	0.0002382156416909063	0.0027636139223360077	2	0.9954474583885599
DLBCL_MC_F089_HCZ	0.0001608070222587874	0.9954310154812583	0.002020469702470071	0.00026955734634563877	0.002118150447667166	2	0.9954310154812583
DLBCL10502	0.0002522018761810813	0.9954274307213586	0.00222181592862891	0.00034541621671939056	0.001753135257111988	2	0.9954274307213586
DLBCL_RICOVER_678	0.00020602462840489742	0.9954223877881564	0.0014701552461089443	0.00024100664229979122	0.002660425695029875	2	0.9954223877881564
DLBC_FF_8043_TP_NB	0.00019005459339985269	0.9954214882776619	0.0014055194220219686	0.00022614827018972104	0.0027567894367266825	2	0.9954214882776619
DLBCL_MC_F502_RFK	0.0002326242643989769	0.9954125176984704	0.0018906566702404368	0.0003069277967342379	0.0021572735701557866	2	0.9954125176984704
DLBCL_DFCI_DLBCL_GOE07	0.00018963240817629148	0.9953996043779775	0.0018550134449015889	0.0002510472128823828	0.0023047025560622653	2	0.9953996043779775
DLBCL11484	0.0001816736135079014	0.9953949939911223	0.001391568175915869	0.0002452669366902644	0.002786497282763782	2	0.9953949939911223
DLBCL10484	0.0002251788016507288	0.9953002035039865	0.0022525294305354836	0.00035794434875246957	0.0018641439150748871	2	0.9953002035039865
DLBCL11679	0.0004967817393652189	0.9952928272293876	0.0020295820509933027	0.0002881139535146773	0.0018926950267393189	2	0.9952928272293876
DLBCL_C_D_1106_NULLPAIR	0.0002983445016246019	0.9952832754649581	0.002027251777170482	0.0003169800934643661	0.0020741481627825683	2	0.9952832754649581
DLBCL_LS2258	0.00018753579010050608	0.9952672252863817	0.0020716413456349715	0.00028568718616255924	0.0021879103917204386	2	0.9952672252863817
DLBCL10494	0.00015539399011061135	0.9952151164859454	0.0025125390698633077	0.00024759937993695016	0.0018693510741437489	2	0.9952151164859454
DLBCL10983	0.0001868283213967047	0.995168949056505	0.0008918178777497605	0.0002261810770674167	0.0035262236672811784	2	0.995168949056505
DLBCL10480	0.0001823982547337868	0.995159094015557	0.0013570490224360686	0.00024101259435107799	0.0030604461129221778	2	0.995159094015557
DLBCL10845	0.00019015524820591858	0.9951545591341602	0.0009118453622161825	0.00023132415351875916	0.0035121161018989485	2	0.9951545591341602
DLBCL_RICOVER_1169	0.0002972725336820821	0.9951388446795649	0.0024487561753199064	0.00039869885984848393	0.0017164277515845459	2	0.9951388446795649
DLBCL_C_D_1108_NULLPAIR	0.00020277935038344642	0.9951062183814292	0.0009453021786452692	0.00023353827644232111	0.0035121618130996256	2	0.9951062183814292
DLBCL10933	0.00021534271836707574	0.995022049686584	0.0010146474147034548	0.00027177552593926505	0.0034761846544063032	2	0.995022049686584
DLBCL11503	0.00022888158131865988	0.9949704299006714	0.0010502711246778737	0.00027423691127155645	0.0034761804820605323	2	0.9949704299006714
DLBCL_LS2089	0.00016504923617302941	0.9949573149036288	0.0008619294786519583	0.00021977987894621705	0.0037959265025998643	2	0.9949573149036288
DLBCL_MC_F959_ERM	0.00023237394739231582	0.9949429105160231	0.001057589784509757	0.0002780521653807666	0.0034890735866940884	2	0.9949429105160231
DLBCL10926	0.00016857889517852802	0.9949259085450478	0.0008698208092673763	0.00022384089698058708	0.003811850853525709	2	0.9949259085450478
DLBCL11466	0.0004525771278706732	0.9949179619742644	0.002046802657855159	0.000566537827885821	0.0020161204121238764	2	0.9949179619742644
DFCIDL003_DT	0.00016536772035000453	0.9948664598537074	0.00307922642463412	0.00026338287393077686	0.0016255631273777878	2	0.9948664598537074
DLBCL_RICOVER_266	0.00017573337306985538	0.9948628138627644	0.000885673969784797	0.00023205510599069745	0.0038437236883902314	2	0.9948628138627644
DLBCL10885	0.0001862148539714215	0.9947495087625723	0.0008657458192138922	0.00022975990469073574	0.0039687706595516	2	0.9947495087625723
DLBCL_RICOVER_335	0.00023942909801172115	0.9947314139931961	0.0020357667175822216	0.000692650919408228	0.00230073927180179	2	0.9947314139931961
DLBCL10846	0.0016431828495816038	0.9946379460135957	0.0013812052117822488	0.0004195263151751743	0.0019181396098653482	2	0.9946379460135957
DLBCL10859	0.00019244387268759015	0.9945828257258362	0.0011024928209446582	0.00021562248254801444	0.00390661509798345	2	0.9945828257258362
DLBCL10956	0.00016689397662928346	0.9944987989772239	0.0008694989316109924	0.00021105244316420852	0.0042537556713717305	2	0.9944987989772239
DLBCL11346	0.0001668939767955455	0.994498798975709	0.0008694989319833465	0.00021105244335083517	0.0042537556721612465	2	0.994498798975709
DLBCL_LS3204	0.00033250380164522513	0.9944766281003464	0.002573943391745165	0.0010756407636777782	0.001541283942585347	2	0.9944766281003464
DLBCL10541	0.00033982849990354507	0.994470592924804	0.0016611034801083061	0.0003447005309480808	0.003183774564236088	2	0.994470592924804
DLBCL11673	0.00021300537279682544	0.9944614755434183	0.0033263614195115075	0.00032933362354401087	0.0016698240407293633	2	0.9944614755434183
DLBCL10907	0.0002484854952091541	0.994449346873335	0.0011812148952981304	0.00026212631244609846	0.0038588264237116843	2	0.994449346873335
DLBCL_MC_F739_AMA3	0.00021130505647836602	0.9944404440586642	0.0032144064117499357	0.00034439560403205853	0.0017894488690754636	2	0.9944404440586642
DLBCL_C_D_1149_NULLPAIR	0.00017064425088033776	0.9943466200053693	0.0020751872119228127	0.00023960386414873468	0.0031679446676786465	2	0.9943466200053693
DLBCL_C_D_1152_NULLPAIR	0.00023745344076035792	0.9942891367434813	0.002762551581314872	0.0003522932983476074	0.002358564936096015	2	0.9942891367434813
DLBCL11446	0.00037871221469668753	0.9942641568653574	0.002598809828370166	0.0011423009262447538	0.0016160201653309663	2	0.9942641568653574
DLBCL_LS1921	0.00023950254637986453	0.9940927577366294	0.002609670814140638	0.0014354699422721826	0.001622598960577909	2	0.9940927577366294
DLBCL11483	0.0002703564452843955	0.9938140975471844	0.0009397205007891549	0.00043488269646762266	0.0045409428102744145	2	0.9938140975471844
DLBCL10487	0.0014177511689383439	0.9937373291134366	0.0022885321018939375	0.0008036928533798926	0.0017526947623512914	2	0.9937373291134366
DLBCL_RICOVER_839	0.0005048624586813094	0.993412993085842	0.002553677955871171	0.0005887931666774714	0.0029396733329280843	2	0.993412993085842
DLBCL_LS3245	0.0001981719219614049	0.9932900560681239	0.004547400600795026	0.00032728464033180283	0.0016370867687878535	2	0.9932900560681239
DLBCL10470	0.0001627177732015521	0.9928142364619514	0.004700868868972348	0.0004241971569466661	0.0018979797389280216	2	0.9928142364619514
DLBCL_RICOVER_496	0.0002132507703282699	0.9927998070586996	0.004260194717429517	0.00043582241342816837	0.0022909250401142904	2	0.9927998070586996
DLBCL_RICOVER_126	0.00021518284936099052	0.9923870875657745	0.005172238846365392	0.00032010460752841124	0.0019053861309705547	2	0.9923870875657745
DLBCL10452	0.00019296869259774016	0.9923861729458014	0.0009327151150586357	0.0002018925647183923	0.0062862506818239655	2	0.9923861729458014
DLBCL11562	0.00019366440882956584	0.9922328465289966	0.005823222154638321	0.0002889373483206911	0.0014613295592148029	2	0.9922328465289966
DLBCL10460	0.00029507199370045845	0.992171481054038	0.00221560227169827	0.00029276664275834635	0.005025078037805068	2	0.992171481054038
DLBCL11530	0.00016832677368555876	0.9917500291767523	0.005128239230205208	0.0008998031856037119	0.002053601633753328	2	0.9917500291767523
DLBCL_RICOVER_822	0.00035802810646250936	0.991656997538745	0.0012520572010332113	0.00035858658969138875	0.006374330564067833	2	0.991656997538745
DLBCL11533	0.0002810584552062702	0.9914864874708958	0.0063985495838949705	0.00039069735969865624	0.001443207130304275	2	0.9914864874708958
DLBCL_LS3309	0.00015187933155739422	0.9913763333971608	0.006558597092038348	0.0002691246812127731	0.0016440654980307012	2	0.9913763333971608
DLBCL_RICOVER_1165	0.0002804708310973712	0.9912794648889683	0.001737255359704319	0.0002635221230958311	0.006439286797134068	2	0.9912794648889683
DLBCL10453	0.0001864029356785549	0.9912006501679272	0.0008584883306648565	0.00022474986030355593	0.007529708705425802	2	0.9912006501679272
DLBCL_RICOVER_288	0.0009778680997655268	0.9903253515794253	0.0038898983350239952	0.0011472975120500803	0.0036595844737352338	2	0.9903253515794253
DLBCL10954	0.00022300156523254874	0.9902497275950569	0.0009431894840962347	0.0001943688008647409	0.00838971255474952	2	0.9902497275950569
DLBCL10989	0.00023461676017996977	0.9893075796808847	0.00098657515618801	0.00018630796396735313	0.00928492043877985	2	0.9893075796808847
DLBCL10934	0.00029848600140191335	0.9890166119969246	0.0011110553865863791	0.0005542429476772348	0.009019603667409821	2	0.9890166119969246
DLBCL10851	0.00022639564410928108	0.9888639465215519	0.0009118421667006193	0.00024636491162828827	0.009751450756009873	2	0.9888639465215519
DLBCL_C_D_PAIR2	0.006876587171690212	0.9885347954882607	0.0014540038209622237	0.0006130712009634111	0.0025215423181234025	2	0.9885347954882607
DLBCL_LS1065	0.007851966784001227	0.9879362715211045	0.0015967514046318838	0.00034392238490949016	0.0022710879053528792	2	0.9879362715211045
DLBCL10871	0.00023923214727372016	0.9875295706970468	0.0009691233527575813	0.0001681920174025373	0.01109388178551927	2	0.9875295706970468
DLBCL11516	0.0005664889394096122	0.9873877834289558	0.0011295634469493728	0.0012042395560298998	0.00971192462865533	2	0.9873877834289558
DLBCL10538	0.00030247730379036146	0.9873244268952468	0.001083164581642956	0.0036569919295190794	0.00763293928980076	2	0.9873244268952468
DLBCL_C_D_1105_NULLPAIR	0.00034615624336265904	0.9870091285942737	0.0010577842697810731	0.00020936874554312241	0.011377562147039529	2	0.9870091285942737
DLBCL_RICOVER_401	0.00017537811201505819	0.9859312446721024	0.011842640261366371	0.00031808803659704864	0.0017326489179191216	2	0.9859312446721024
DLBCL11684	0.00016693222306668766	0.9851632246163116	0.013001963954043563	0.0003558484508010887	0.001312030755777118	2	0.9851632246163116
DLBCL11531	0.000705104728757756	0.9845072092262388	0.0026250507013088273	0.010461591785618257	0.0017010435580763056	2	0.9845072092262388
DLBCL10947	0.00023263422143201873	0.983711160091376	0.0008934354013802558	0.0001961442134957128	0.014966626072316068	2	0.983711160091376
DLBCL10849	0.00023904403932526377	0.9823831995722306	0.0009474425126457731	0.0001424184158517259	0.016287895459946668	2	0.9823831995722306
DLBCL_C_D_1117_NULLPAIR	0.007001653853966434	0.9820054256336513	0.0018142407724458032	0.007216121681676972	0.0019625580582594117	2	0.9820054256336513
DLBCL10461	0.0002588310422552494	0.9817440384810642	0.0010157564224861765	0.0001417962111332009	0.0168395778430612	2	0.9817440384810642
DLBCL_RICOVER_1210	0.00018582159916838607	0.9816802525518322	0.015063518672878246	0.001436964409980323	0.0016334427661409245	2	0.9816802525518322
DLBCL10962	0.00031775894811207227	0.9806181512091733	0.0013652568144392647	0.00020899961911436424	0.017489833409160917	2	0.9806181512091733
DLBCL11479	0.0003681886787403026	0.9803958253968686	0.001196923092995901	0.00023853395721905722	0.017800528874176224	2	0.9803958253968686
DLBCL10500	0.00025193168632263544	0.9770805799074166	0.0019133543163281517	0.0003890777283155101	0.020365056361617125	2	0.9770805799074166
DLBCL_RICOVER_478	0.0010207457853631827	0.9758322390840527	0.001976132633320021	0.0002479722689032486	0.020922910228360837	2	0.9758322390840527
DLBCL_LS1683	0.00034248888262332567	0.9742021403453593	0.001102086355536479	0.00014877849682303157	0.024204505919657712	2	0.9742021403453593
DLBCL_MC_F500_ECU	0.002917062796862256	0.9712658710736664	0.005359146054006859	0.002637124417697638	0.01782079565776713	2	0.9712658710736664
DLBCL_MC_F210_GWC	0.0003602509120162779	0.9678123362672367	0.0013517994800985795	0.0002479431156258171	0.030227670225022603	2	0.9678123362672367
DLBCL_RICOVER_150	0.0003593073731478469	0.9654382485334833	0.0008642995679026422	0.0016633384110988235	0.03167480611436733	2	0.9654382485334833
DLBCL11449	0.0006070707719458718	0.9628933413083332	0.0014630911989008668	0.0002758792361163299	0.03476061748470378	2	0.9628933413083332
DLBCL10493	0.00022097224054720393	0.9627908695877332	0.032565189093658437	0.002674697336717238	0.0017482717413438453	2	0.9627908695877332
DLBCL_C_D_PAIR22	0.0011187535195557885	0.9560361043969221	0.030609392327676135	0.011029871736657518	0.0012058780191884911	2	0.9560361043969221
DLBCL_C_D_1118_NULLPAIR	0.04509233143418283	0.9493706800538634	0.0025297626311743303	0.001370540264978851	0.0016366856158005112	2	0.9493706800538634
DLBCL_RICOVER_763	0.0003698757000377163	0.9437970238429327	0.0009278146369737748	0.00018709942341627045	0.054718186396639584	2	0.9437970238429327
DLBCL_RICOVER_583	0.0005458800458497994	0.933894531989758	0.002251856397774163	0.0002501549662822301	0.06305757660033565	2	0.933894531989758
DLBCL_C_D_PAIR9	0.000965766632917601	0.9284793434992447	0.003204265600958504	0.0655565223408388	0.0017941019260404873	2	0.9284793434992447
DLBCL_DFCI_DLBCL_GOE05	0.00048154657084880417	0.9272011856818523	0.001134390696320922	0.00018612829914182926	0.07099674875183587	2	0.9272011856818523
DLBCL10906	0.0004733133958026632	0.9235756270966115	0.001154803633974213	0.00021448013020108225	0.07458177574341054	2	0.9235756270966115
DLBCL_LS1546	0.00042205082479333155	0.9208459100923225	0.0010052017246784826	0.00016931743732581704	0.07755751992087984	2	0.9208459100923225
DLBCL10780	0.0002369907752378297	0.9204494053087479	0.07259066882530667	0.005278464343534685	0.0014444707471728874	2	0.9204494053087479
DLBCL_RICOVER_467	0.0004001871027362846	0.9192176114681364	0.0009206406697716804	0.00018444228518447558	0.07927711847417115	2	0.9192176114681364
DLBCL11664	0.0911663815926211	0.8993005738428083	0.0022173671218195887	0.005775785133187663	0.0015398923095633612	2	0.8993005738428083
DLBCL_C_D_1158_NULLPAIR	0.08512661922023164	0.8966344079978892	0.0012155400675420496	0.015370415534028188	0.0016530171803090762	2	0.8966344079978892
DLBCL_MC_F990_MNA	0.00037335908066928356	0.8953980967054574	0.0010729372363449299	0.0005530196047412467	0.10260258737278706	2	0.8953980967054574
DLBCL11003	0.000491365200763004	0.8744430391814653	0.0009618822273246517	0.00024315780523523838	0.12386055558521189	2	0.8744430391814653
DLBCL_LS2245	0.0002549750322636167	0.8517977443523956	0.1449503066194049	0.0010110869504561266	0.001985887045479757	2	0.8517977443523956
DLBCL_RICOVER_1060	0.0005228585357377885	0.8428985553403464	0.0009347941187846093	0.00024344762939925953	0.1554003443757321	2	0.8428985553403464
DLBCL_RICOVER_787	0.020398357300489226	0.8400698111311362	0.011071798378468813	0.12598761027773606	0.002472422912169572	2	0.8400698111311362
DLBCL10524	0.003906667087550393	0.8336065291630803	0.003939536434817616	0.15349547832830038	0.005051788986251279	2	0.8336065291630803
DLBCL11180	0.0005496571798298847	0.8292199815629825	0.000925154445759261	0.0002991415977041349	0.16900606521372416	2	0.8292199815629825
DLBCL10503	0.0006725906870926303	0.822379975222265	0.13799802813066467	0.001013884212760294	0.03793552174721734	2	0.822379975222265
DLBCL_C_D_PAIR23	0.1770406660594104	0.8103126688631014	0.0011052673388824395	0.001897070618624426	0.009644327119981316	2	0.8103126688631014
DLBCL_C_D_1138_NULLPAIR	0.001736999778643644	0.8020951227663422	0.1119815689655957	0.07650572583365735	0.00768058265576106	2	0.8020951227663422
DLBCL_LS1668	0.0014484266206933358	0.7797448998814295	0.055833323781705406	0.16173015955562356	0.0012431901605482515	2	0.7797448998814295
DLBCL11436	0.002653178026791684	0.7440599013463559	0.002145420867552153	0.21070833779713605	0.04043316196216431	2	0.7440599013463559
DLBCL_LS4323	0.2623821815153451	0.717530675863212	0.0013826505262224866	0.017291153285262782	0.0014133388099578457	2	0.717530675863212
DLBCL10874	0.007345305502950926	0.7014207311937353	0.01878628702924726	0.25341387719195035	0.01903379908211625	2	0.7014207311937353
DLBCL_MC_F496DMP	0.2869476255219729	0.7008652610460742	0.0035665116029055433	0.007321779931136606	0.0012988218979108623	2	0.7008652610460742
DLBCL_C_D_1142_NULLPAIR	0.0005401584238922211	0.6955791277328458	0.001145251754938463	0.0019829523357812796	0.3007525097525421	2	0.6955791277328458
DLBCL10873	0.0025828515409936545	0.6918931956244223	0.002452048805152	0.27832443309230837	0.02474747093712358	2	0.6918931956244223
DLBCL10985	0.012665934872891554	0.6863176350786782	0.004091501850935175	0.29521532777758697	0.0017096004199082565	2	0.6863176350786782
DLBCL_RICOVER_780	0.0002987159691161024	0.6779200024383883	0.31358021723332324	0.007186800993453672	0.0010142633657185876	2	0.6779200024383883
DLBCL10948	0.0006369235688899184	0.5067338305563982	0.000561375407300151	0.005556395565415072	0.4865114749019967	2	0.5067338305563982
DLBCL_RICOVER_1046	0.00033274162486960664	0.5065585412138122	0.4865701026248545	0.005446699829880272	0.0010919147065834238	2	0.5065585412138122
DLBCL11680	0.00021567244495146367	0.0009669815811229354	0.9902824848914329	0.008419546390615124	0.0001153146918775022	3	0.9902824848914329
DLBCL_RICOVER_577	0.00020297939338087597	0.0010316185386502873	0.9901050259075466	0.008549280201008726	0.00011109595941349362	3	0.9901050259075466
DLBCL11458	0.0002172867481647115	0.0010484399062346025	0.9900914822847201	0.008513553017194706	0.00012923804368575616	3	0.9900914822847201
DLBCL10465	0.00018843210124338576	0.0009663784785405452	0.9900365534727249	0.008699629428156068	0.00010900651933519039	3	0.9900365534727249
DLBCL11670	0.00018843210127192313	0.0009663784786038683	0.9900365534724352	0.008699629428332054	0.00010900651935697838	3	0.9900365534724352
DLBCL11541	0.00030493291291653376	0.0035973586432313737	0.9898591691390366	0.005922529286078545	0.0003160100187369841	3	0.9898591691390366
DLBCL11428	0.0001820870901417223	0.0009187470124301492	0.9897042820015056	0.009092449429828372	0.00010243446609409634	3	0.9897042820015056
DLBCL11558	0.0001820870901417223	0.0009187470124301492	0.9897042820015056	0.009092449429828372	0.00010243446609409634	3	0.9897042820015056
DLBCL_C_D_1127_NULLPAIR	0.0001820891781933535	0.0009187516110533209	0.9897042603911103	0.009092462781290138	0.00010243603835300024	3	0.9897042603911103
DLBCL11666	0.00018209880313657401	0.0009187728083668984	0.9897041607782963	0.009092524324428171	0.00010244328577201388	3	0.9897041607782963
DLBCL10472	0.0003467342874755052	0.0007493579131003477	0.989692604648193	0.00908114601544057	0.0001301571357907039	3	0.989692604648193
DLBCL11667	0.00021458439279882	0.0009426669647575503	0.9896860727056902	0.009037789141132329	0.00011888679562122041	3	0.9896860727056902
DLBCL_LS4593	0.00018694962351633226	0.0010413455591617932	0.9896298722986318	0.00903513611719284	0.00010669640149738888	3	0.9896298722986318
DLBCL11575	0.00027594299176973735	0.001069164745828882	0.9896188088697578	0.008925600962116217	0.00011048243052745568	3	0.9896188088697578
DLBCL10879	0.00020064211711692652	0.0010583443632098599	0.9896158896434722	0.009000651595096516	0.00012447228110439184	3	0.9896158896434722
DLBCL10464	0.00025771473612996615	0.0007809216078341497	0.9896153630122427	0.009230371580828827	0.00011562906296443508	3	0.9896153630122427
DLBCL_C_D_1157_NULLPAIR	0.0003285365976752168	0.0007688843473731584	0.9895900303856623	0.009155658797680814	0.00015688987160855438	3	0.9895900303856623
DLBCL_RICOVER_1283	0.00022608680767677024	0.0009661597033150891	0.989575553007543	0.009104675433541525	0.00012752504792365167	3	0.989575553007543
DLBCL10481	0.00017305287255646643	0.0009758187483434037	0.9895587987345152	0.009187676329212443	0.00010465331537241938	3	0.9895587987345152
DLBCL10459	0.00017305287255646643	0.0009758187483434037	0.9895587987345152	0.009187676329212443	0.00010465331537241938	3	0.9895587987345152
DLBCL_C_D_1141_NULLPAIR	0.00017305320937835328	0.0009758195313516994	0.9895587951336333	0.00918767854744199	0.00010465357819458066	3	0.9895587951336333
DLBCL_RICOVER_744	0.00022416368437155133	0.0009263857379593694	0.9895340728369867	0.009210763179683827	0.00010461456099855906	3	0.9895340728369867
DLBCL11656	0.00018894671923672297	0.0009287185226614501	0.9893988704275513	0.009377464426530431	0.00010599990402009729	3	0.9893988704275513
DFCIDL009_DT	0.00020693678725047955	0.0017626342321511344	0.9893844180205646	0.008440670546734854	0.00020534041329903183	3	0.9893844180205646
DLBCL11669	0.00017976134352383063	0.0010541329922142174	0.9893529437301827	0.009306246823227126	0.00010691511085210362	3	0.9893529437301827
DLBCL_LS843	0.00022412609242255857	0.0007502033711008893	0.989262407685348	0.00963779110148368	0.00012547174964484107	3	0.989262407685348
DLBCL11569	0.00020049750636375228	0.0010092214203642983	0.9892379594527648	0.009448784015496729	0.00010353760501037048	3	0.9892379594527648
DLBCL11584	0.00016702093672000154	0.0009279887759596001	0.9892175661772244	0.00958918871942196	9.823539067414186e-05	3	0.9892175661772244
DLBCL11685	0.00016702093672000154	0.0009279887759596001	0.9892175661772244	0.00958918871942196	9.823539067414186e-05	3	0.9892175661772244
DLBCL10555	0.00016702093672000154	0.0009279887759596001	0.9892175661772244	0.00958918871942196	9.823539067414186e-05	3	0.9892175661772244
DLBCL11572	0.00016702093672000154	0.0009279887759596001	0.9892175661772244	0.00958918871942196	9.823539067414186e-05	3	0.9892175661772244
DLBCL11585	0.00016702093672000154	0.0009279887759596001	0.9892175661772244	0.00958918871942196	9.823539067414186e-05	3	0.9892175661772244
DLBCL11566	0.00016702093672000154	0.0009279887759596001	0.9892175661772244	0.00958918871942196	9.823539067414186e-05	3	0.9892175661772244
DLBCL_DFCI_DLBCL_GOE16	0.00016702094071136827	0.0009279887851759048	0.9892175661336915	0.0095891887466753	9.823539374591413e-05	3	0.9892175661336915
DLBCL_LS297	0.00016702114015571272	0.0009279892457047587	0.989217563958405	0.009589190108495417	9.823554723911636e-05	3	0.989217563958405
DLBCL_MC_F349_BJJ	0.00016713292699965646	0.0009282473428602572	0.9892163448631333	0.009589953283695453	9.832158331143989e-05	3	0.9892163448631333
DLBCL_RICOVER_384	0.00016730043729398862	0.0009286340016241576	0.9892145185748221	0.009591096463043021	9.84505232168101e-05	3	0.9892145185748221
DLBCL_RICOVER_1263	0.0001673897235270375	0.0009288400519605896	0.9892135453730029	0.009591705592690992	9.851925881853137e-05	3	0.9892135453730029
